id,path,r0,r1,c0,c1
19556,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/192.png,55,251,431,627
19557,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/192.png,360,556,1014,1210
19558,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/192.png,312,508,147,343
19559,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/192.png,23,219,306,502
19560,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,511,707,174,370
19561,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,49,245,87,283
19562,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,223,419,270,466
19563,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,312,508,17,213
19564,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,418,614,285,481
19565,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,482,678,534,730
19566,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,222,418,851,1047
19567,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,56,252,154,350
19568,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,203,399,537,733
19569,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,462,658,745,941
19570,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,504,700,96,292
19571,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,231,427,230,426
19572,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,274,470,8,204
19573,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,347,543,448,644
19574,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/193.png,62,258,612,808
19575,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,416,612,894,1090
19576,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,138,334,444,640
19577,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,175,371,903,1099
19578,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,156,352,161,357
19579,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,44,240,866,1062
19580,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,41,237,226,422
19581,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,7,203,757,953
19582,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,47,243,955,1151
19583,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,189,385,283,479
19584,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,303,499,969,1165
19585,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,59,255,994,1190
19586,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,243,439,709,905
19587,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,125,321,880,1076
19588,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,277,473,957,1153
19589,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/194.png,515,711,193,389
19590,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,252,448,228,424
19591,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,167,363,1027,1223
19592,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,141,337,746,942
19593,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,304,500,1082,1278
19594,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,81,277,187,383
19595,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,83,279,373,569
19596,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,172,368,1036,1232
19597,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,348,544,861,1057
19598,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,409,605,392,588
19599,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,421,617,48,244
19600,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,467,663,135,331
19601,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,22,218,313,509
19602,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,523,719,500,696
19603,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,327,523,491,687
19604,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/195.png,317,513,656,852
19605,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,360,556,998,1194
19606,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,204,400,502,698
19607,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,411,607,935,1131
19608,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,183,379,148,344
19609,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,164,360,65,261
19610,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,128,324,1038,1234
19611,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,277,473,339,535
19612,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,265,461,694,890
19613,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,182,378,991,1187
19614,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,306,502,277,473
19615,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,241,437,315,511
19616,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,70,266,42,238
19617,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,235,431,1044,1240
19618,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,232,428,387,583
19619,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/196.png,473,669,278,474
19620,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,224,420,1043,1239
19621,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,57,253,269,465
19622,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,358,554,762,958
19623,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,322,518,950,1146
19624,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,23,219,735,931
19625,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,251,447,270,466
19626,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,214,410,562,758
19627,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,459,655,635,831
19628,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,343,539,1025,1221
19629,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,316,512,48,244
19630,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,155,351,734,930
19631,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,346,542,434,630
19632,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,510,706,529,725
19633,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,191,387,890,1086
19634,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/197.png,510,706,115,311
19635,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,22,218,972,1168
19636,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,11,207,986,1182
19637,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,400,596,1018,1214
19638,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,453,649,812,1008
19639,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,18,214,61,257
19640,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,284,480,210,406
19641,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,337,533,217,413
19642,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,228,424,455,651
19643,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,40,236,26,222
19644,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,505,701,326,522
19645,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,439,635,516,712
19646,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,314,510,987,1183
19647,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,113,309,163,359
19648,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,269,465,259,455
19649,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/198.png,66,262,525,721
19650,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,188,384,390,586
19651,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,238,434,116,312
19652,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,262,458,78,274
19653,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,30,226,388,584
19654,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,476,672,619,815
19655,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,166,362,355,551
19656,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,26,222,45,241
19657,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,169,365,1071,1267
19658,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,453,649,849,1045
19659,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,472,668,819,1015
19660,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,300,496,194,390
19661,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,494,690,930,1126
19662,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,83,279,15,211
19663,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,247,443,696,892
19664,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/199.png,104,300,1009,1205
19665,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,21,217,283,479
19666,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,504,700,795,991
19667,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,36,232,813,1009
19668,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,27,223,556,752
19669,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,161,357,468,664
19670,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,222,418,28,224
19671,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,332,528,532,728
19672,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,259,455,573,769
19673,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,48,244,780,976
19674,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,357,553,994,1190
19675,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,232,428,877,1073
19676,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,417,613,61,257
19677,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,8,204,715,911
19678,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,300,496,960,1156
19679,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/2.png,129,325,812,1008
19680,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,151,347,202,398
19681,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,96,292,208,404
19682,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,55,251,0,196
19683,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,351,547,5,201
19684,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,101,297,943,1139
19685,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,242,438,882,1078
19686,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,461,657,1016,1212
19687,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,100,296,1048,1244
19688,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,400,596,595,791
19689,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,330,526,33,229
19690,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,182,378,383,579
19691,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,519,715,630,826
19692,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,282,478,781,977
19693,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,78,274,21,217
19694,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/20.png,85,281,808,1004
19695,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,460,656,176,372
19696,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,22,218,404,600
19697,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,435,631,118,314
19698,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,513,709,137,333
19699,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,47,243,516,712
19700,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,399,595,992,1188
19701,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,202,398,519,715
19702,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,386,582,206,402
19703,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,256,452,595,791
19704,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,455,651,13,209
19705,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,493,689,929,1125
19706,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,521,717,708,904
19707,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,18,214,1080,1276
19708,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,53,249,866,1062
19709,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/200.png,289,485,196,392
19710,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,507,703,411,607
19711,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,31,227,964,1160
19712,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,11,207,374,570
19713,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,173,369,452,648
19714,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,242,438,952,1148
19715,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,298,494,283,479
19716,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,493,689,206,402
19717,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,85,281,584,780
19718,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,314,510,752,948
19719,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,61,257,536,732
19720,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,448,644,979,1175
19721,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,149,345,353,549
19722,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,335,531,414,610
19723,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,152,348,423,619
19724,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/21.png,335,531,948,1144
19725,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,357,553,235,431
19726,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,116,312,729,925
19727,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,27,223,131,327
19728,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,294,490,739,935
19729,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,167,363,599,795
19730,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,108,304,676,872
19731,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,385,581,575,771
19732,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,246,442,959,1155
19733,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,135,331,143,339
19734,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,401,597,691,887
19735,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp21-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/22.png,363,559,239,435
